s_m_mod,delta_deg_next,v_mps_next,u_throttle,P_elec_W,delta_deg_curr
1547.5424144594426,-0.3343983195913086,11.171989148082856,0.6328010870569527,353.41511472145845,-0.3260679552777769
1549.239503744905,-0.336064392454015,11.171989166260854,0.6328010851917144,353.41511338461424,-0.3343983195913086
1550.936974590003,-0.3445300493179948,11.171989183976532,0.6328010833739146,353.4151120817699,-0.336064392454015
1552.6352861434052,-0.3462231806907908,11.171989201241647,0.6328010816023468,353.4151108120607,-0.3445300493179948
1554.3339854834367,-0.35481739771939125,11.171989218067662,0.6328010798758352,353.41510957464396,-0.3462231806907908
1556.0335392605184,-0.35653624112511134,11.171989234465741,0.6328010781932338,353.4151083686983,-0.35481739771939125
1557.7334867435593,-0.36525041641166917,11.171989250446769,0.6328010765534259,353.4151071934234,-0.35653624112511134
1559.4343015871955,-0.3669932514689807,11.171989266021352,0.6328010749553231,353.41510604803915,-0.36525041641166917
1561.1355156625896,-0.3758167716128067,11.171989281199828,0.6328010733978647,353.4151049317855,-0.3669932514689807
1562.837609013818,-0.3861486333711841,11.17198929599227,0.6328010718800172,353.4151038439213,-0.3758167716128067
1564.5409158819448,-0.38821500572285955,11.171989310408497,0.6328010704007729,353.4151027837249,-0.3861486333711841
1566.2446962162057,-0.3972730955517127,11.171989324458078,0.6328010689591503,353.4151017504924,-0.38821500572285955
1567.9493886838527,-0.39908471351748337,11.171989338150336,0.6328010675541922,353.41510074353783,-0.3972730955517127
1569.6544962323778,-0.4081526326096625,11.17198935149436,0.6328010661849663,353.41509976219317,-0.39908471351748337
1571.3605110095223,-0.40996621642809833,11.171989364499007,0.632801064850564,353.4150988058069,-0.4081526326096625
1573.0669413442438,-0.4190759863259461,11.171989377172906,0.6328010635500994,353.41509787374446,-0.40996621642809833
1574.7742839583616,-0.42089794030551564,11.171989389524471,0.6328010622827094,353.4150969653871,-0.4190759863259461
1576.4820440747926,-0.430028975406264,11.1719894015619,0.6328010610475528,353.41509608013195,-0.42089794030551564
1578.190719753361,-0.4318551824264137,11.171989413293183,0.63280105984381,353.4150952173913,-0.430028975406264
1579.8998139339883,-0.44098217057816913,11.171989424726103,0.6328010586706817,353.4150943765928,-0.4318551824264137
1581.6098244492414,-0.44280756820852024,11.171989435868252,0.6328010575273897,353.4150935571782,-0.44098217057816913
1583.3202533040194,-0.4519023338090027,11.171989446727023,0.6328010564131749,353.4150927586037,-0.44280756820852024
1585.0315964457832,-0.4537212869290992,11.171989457309623,0.6328010553272977,353.4150919803393,-0.4519023338090027
1586.7433564703888,-0.4627528454137811,11.171989467623076,0.6328010542690377,353.41509122186847,-0.4537212869290992
1588.456025617913,-0.4645591571107174,11.171989477674229,0.6328010532376924,353.41509048268796,-0.4627528454137811
1590.1691087680329,-0.47349373533556655,11.171989487469752,0.6328010522325771,353.41508976230665,-0.4645591571107174
1591.8830924650565,-0.4752806509805364,11.171989497016146,0.6328010512530249,353.41508906024694,-0.47349373533556655
1593.5974857323554,-0.4840817506955357,11.171989506319745,0.6328010502983854,353.4150883760425,-0.4752806509805364
1595.312767267932,-0.48584197063853557,11.171989515386729,0.6328010493680255,353.41508770923963,-0.4840817506955357
1597.028452263784,-0.49447048420273404,11.171989524223111,0.6328010484613271,353.4150870593953,-0.48584197063853557
1598.7450092663921,-0.49619618691557366,11.17198953283476,0.6328010475776888,353.4150864260785,-0.49447048420273404
1600.4619618213028,-0.5046105712640745,11.171989541227388,0.632801046716524,353.4150858088687,-0.49619618691557366
1602.1797658748137,-0.5062934481337747,11.171989549406566,0.6328010458772612,353.41508520735647,-0.5046105712640745
1603.8979556623772,-0.5144499621554239,11.171989557377724,0.6328010450593433,353.4150846211425,-0.5062934481337747
1605.6169719533673,-0.5160812649597538,11.171989565146154,0.6328010442622276,353.41508404983773,-0.5144499621554239
1607.3363621485432,-0.6742002908935173,11.171989572717008,0.6328010434853846,353.41508349306264,-0.5160812649597538
