distance_m,speed_mps,speed_kph,throttle_pct,steer_deg,slope_pct,curvature
0.012944374238754695,0.12944374238754694,0.465997472595169,49.8459447455418,4.49795103388335,0.0,0.016747716689686477
0.03855921280347244,0.25614839160260255,0.9221342097693692,49.503195175223404,-3.259637500621778,0.0,0.016923608302968834
0.07719597960115104,0.38636797307157944,1.3909247030576861,51.557652416728516,1.5485057558864561,0.0,0.017188918709938123
0.13032840930908668,0.5313247622892354,1.9127691442412476,58.100471008178815,-3.56668465765682,0.0,0.01755376773115401
0.1946882464335088,0.6436040893034505,2.316974721492422,46.013714285407595,6.355548829149964,0.0,0.01799571295574727
0.272413469923256,0.7772522840918693,2.7981082227307295,55.2553590119123,9.939280224050133,0.0,0.018529435427501368
0.36461490759039683,0.9220420513825899,3.3193513849773235,60.70119138495889,5.6760828042387725,0.0,0.01916256296321671
0.46333605136679323,0.9872904260894939,3.5542455339221783,28.512242412957423,-2.367787302387695,0.0,0.019840459925168582
0.5721241704083915,1.087914521611507,3.916492277801425,43.637638061953524,6.22733339696337,0.0,0.020587484651318388
0.693591839904183,1.2148132341073659,4.373327642786517,55.37725671712449,11.468538849133013,0.0,0.021421577136238105
0.8291767925790515,1.3565166197042569,4.883459830935325,62.66131708160502,-5.794179119176513,0.0,0.022352609982786806
0.9740574327191279,1.4490633279384864,5.216627980578551,42.119101772556256,-6.380546628606772,0.0,0.023347474325313623
1.1304198507430376,1.563635332795466,5.629087198063678,52.441409320513884,-4.144673692241129,0.0,0.02424880058756236
1.2959978768214873,1.6558529424967494,5.961070592988298,43.10757406429139,-2.116033023786839,0.0,0.025166938529315647
1.4684051045038207,1.7243906485337714,6.207806334721577,32.78769746367169,-4.914129967127987,0.0,0.026122944715140387
1.6514455056271344,1.8316119723337871,6.593803100401634,50.96456287722055,8.007976987538218,0.0,0.027137912347774393
1.8455465222362226,1.9414658783408738,6.989277162027146,52.936600879242675,10.12504098419418,0.0,0.02821421161345868
2.0479280050500295,2.0238149249492343,7.2857337298172435,40.64906249236334,3.922263962752498,0.0,0.028880357700452733
2.259781838823358,2.118562331856642,7.626824394683911,47.0798397884881,-4.2447529264853685,0.0,0.028039158604905554
2.481274454493406,2.2151321188413453,7.974475627828843,48.59627443594361,2.4477659779566823,0.0,0.027159687204018023
2.7109046592058688,2.2964739593098034,8.267306253515292,41.74239633121605,4.659279945397659,0.0,0.026247904221034044
2.949990440749123,2.390872997123278,8.6071427896438,48.76015429933809,-7.486185298455102,0.0,0.025298576377349318
3.197419395480975,2.4758359497926246,8.913009419253449,44.65399430714269,5.415679884233321,0.0,0.023786560987838903
3.453318229635178,2.5596234474273922,9.214644410738613,44.614906749631686,5.9903967932914455,0.0,0.022084048803704903
3.7172700774830143,2.639572068401918,9.502459446246906,43.18414900221681,-0.9332211118984337,0.0,0.020327959376916695
3.9882524727666167,2.710161062096664,9.756579823547991,38.79201773733934,-6.914524462171926,0.0,0.018525095244373825
4.266964820739766,2.790409007405048,10.045472426658174,44.34539901818508,7.798632266482505,0.0,0.0163877398238369
4.553877015867747,2.8697988243635284,10.331275767708702,44.4395634180663,5.9353418019689625,0.0,0.014174680022398377
4.850419722919438,2.9654312970733456,10.675552669464045,53.83839927406452,0.271316866077181,0.0,0.011887336523133318
5.1544178480017555,3.040016840050866,10.944060624183118,43.033867805020556,9.638761625857285,0.7720892400087884,0.009850458332549526
5.46589784793946,3.1165890777426,11.219720679873362,48.90139549490865,4.775422430839369,2.3294892396973332,0.008069115191943785
5.783509971829403,3.180563903262622,11.450030051745438,51.03418402112705,-0.19746107284681738,3.9175498591470714,0.006252702650600119
6.104387373650826,3.2127466594337926,11.565887973961653,42.30386719227344,0.5789315379871612,5.000000000000071,0.004984005959690086
6.427796077690234,3.2382281860000353,11.657621469600127,44.78433105794872,-3.228427815920327,5.000000000000071,0.004889208946654009
6.755153685864856,3.275525834157599,11.791893002967356,51.79805808931389,-5.54797611200689,5.000000000000071,0.0047932544375081845
7.084471501344726,3.293266137670608,11.855758095614188,40.76301023079345,0.4676916229932761,4.577642493276433,0.005054215747477977
7.41377685183325,3.2931658011966807,11.855396884308051,28.077699337619123,-0.15729217009036095,2.9311157408337936,0.006351337844110156
7.748537638856653,3.3476564048298516,12.051563057387465,50.47185675672121,-10.80745541179756,1.2573118057167543,0.007669948711774052
8.090104359873138,3.4197983372811662,12.311274014212199,51.66577550706792,-2.5438258294714813,0.0,0.008660185844824501
8.43927626160891,3.4989162540490946,12.59609851457674,49.121592692175284,1.950354129149416,0.0,0.008659162060021337
8.794002147940072,3.5532847303427872,12.791825029234035,34.87408351385331,6.9583802578887335,0.0,0.008658121990731944
9.156089490284261,3.6221471903608524,13.039729885299069,44.038923419816015,1.0625259712125148,0.0,0.007921434633492552
9.525794147848517,3.698136134080112,13.313290082688404,48.976694117533704,1.5428204907223193,0.0,0.006177989590983654
9.900889471810473,3.751596823983169,13.505748566339408,35.581714451477474,-6.799876651937316,0.0,0.00440912336317293
10.279998196887238,3.797403153321249,13.670651351956497,31.10689169370523,5.299545709043399,0.0,0.00235922772165637
10.66683164953585,3.870044424654015,13.932159928754455,48.438836904819695,3.2197361769460366,0.0,0.0001728967213732403
11.061722841487642,3.949219816984113,14.217191341142808,53.31092607556076,5.2675404395693,0.0,-0.0019500415510275506
11.462003418864557,4.003388576739958,14.412198876263849,37.7626770378584,-1.6809550963735083,0.0,-0.003505922921091674
11.866977490080343,4.049917942629109,14.579704593464792,33.113289809451935,-1.7762139551036107,0.0,-0.00508004779343179
